Question,Correct Answer,Name,Category,Type
"Today, Jason went to the basketball court. Between what times could they have gone?
We know that:
Jason woke up at 8am.
Hannah saw Jason fixing their computer at the electronic store from 8am to 10am.
Sarah saw Jason buying clothes at the mall from 10am to 11am.
Thomas saw Jason walking in the garden from 11am to 3pm.
Linda saw Jason sitting on a rooftop from 3pm to 7pm.
Mark saw Jason walking towards the Statue of Liberty from 7pm to 9pm.
The basketball court was closed after 10pm.
Between what times could Jason have gone to the basketball court?
Options:
(A) 3pm to 7pm
(B) 8am to 10am
(C) 9pm to 10pm
(D) 10am to 11am",C,BigBench_hard,temporal_sequences,Logical
"Today, Susan went to the bakery. Between what times could they have gone?
We know that:
Susan woke up at 7am.
Samantha saw Susan buying clothes at the mall from 7am to 9am.
Sarah saw Susan buying lunch at the deli from 12pm to 2pm.
Thomas saw Susan watching a movie at the theater from 2pm to 9pm.
James saw Susan attending class at the school from 9pm to 10pm.
The bakery was closed after 10pm.
Between what times could Susan have gone to the bakery?
Options:
(A) 9am to 12pm
(B) 12pm to 2pm
(C) 7am to 9am
(D) 9pm to 10pm",A,BigBench_hard,temporal_sequences,Logical
"Today, Sarah went to the construction site. Between what times could they have gone?
We know that:
Sarah woke up at 5am.
William saw Sarah sitting on a rooftop from 5am to 11am.
Mary saw Sarah reading at the library from 11am to 3pm.
Jessica saw Sarah walking towards the Statue of Liberty from 3pm to 4pm.
Leslie saw Sarah playing tennis at the tennis court from 7pm to 8pm.
The construction site was closed after 8pm.
Between what times could Sarah have gone to the construction site?
Options:
(A) 11am to 3pm
(B) 4pm to 7pm
(C) 3pm to 4pm
(D) 7pm to 8pm",B,BigBench_hard,temporal_sequences,Logical
"Today, Michael went to the clothing store. Between what times could they have gone?
We know that:
Michael woke up at 10am.
Sean saw Michael watching a movie at the theater from 10am to 12pm.
Sarah saw Michael buying a phone at the electronics store from 4pm to 6pm.
Mary saw Michael buying a bike at the bike shop from 6pm to 8pm.
The clothing store was closed after 8pm.
Between what times could Michael have gone to the clothing store?
Options:
(A) 6pm to 8pm
(B) 4pm to 6pm
(C) 10am to 12pm
(D) 12pm to 4pm",D,BigBench_hard,temporal_sequences,Logical
"Today, James went to the clothing store. Between what times could they have gone?
We know that:
James woke up at 6am.
Kimberly saw James buying a bike at the bike shop from 6am to 8am.
Lisa saw James reading at the library from 8am to 2pm.
Nancy saw James playing tennis at the tennis court from 3pm to 6pm.
The clothing store was closed after 6pm.
Between what times could James have gone to the clothing store?
Options:
(A) 6am to 8am
(B) 3pm to 6pm
(C) 8am to 2pm
(D) 2pm to 3pm",D,BigBench_hard,temporal_sequences,Logical
"Today, Ashley went to the basketball court. Between what times could they have gone?
We know that:
Ashley woke up at 7am.
Lisa saw Ashley working at the office from 7am to 8am.
Michael saw Ashley walking in the garden from 8am to 10am.
Samantha saw Ashley attending class at the school from 1pm to 6pm.
The basketball court was closed after 6pm.
Between what times could Ashley have gone to the basketball court?
Options:
(A) 8am to 10am
(B) 1pm to 6pm
(C) 10am to 1pm
(D) 7am to 8am",C,BigBench_hard,temporal_sequences,Logical
"Today, Mark went to the basketball court. Between what times could they have gone?
We know that:
Mark woke up at 12pm.
James saw Mark buying clothes at the mall from 12pm to 1pm.
Nancy saw Mark driving to the water park from 1pm to 4pm.
Richard saw Mark sitting on a rooftop from 5pm to 6pm.
John saw Mark getting a coffee at the cafe from 6pm to 10pm.
The basketball court was closed after 10pm.
Between what times could Mark have gone to the basketball court?
Options:
(A) 5pm to 6pm
(B) 1pm to 4pm
(C) 4pm to 5pm
(D) 12pm to 1pm",C,BigBench_hard,temporal_sequences,Logical
"Today, Leslie went to the dance studio. Between what times could they have gone?
We know that:
Leslie woke up at 7am.
Steven saw Leslie buying a bike at the bike shop from 7am to 8am.
Hannah saw Leslie sitting on a rooftop from 8am to 10am.
Michael saw Leslie buying lunch at the deli from 10am to 12pm.
Kimberly saw Leslie taking photos near the Eiffel Tower from 1pm to 4pm.
Thomas saw Leslie walking towards the Statue of Liberty from 4pm to 7pm.
The dance studio was closed after 7pm.
Between what times could Leslie have gone to the dance studio?
Options:
(A) 8am to 10am
(B) 7am to 8am
(C) 12pm to 1pm
(D) 4pm to 7pm",C,BigBench_hard,temporal_sequences,Logical
"Today, William went to the bakery. Between what times could they have gone?
We know that:
William woke up at 6am.
David saw William waiting at the airport from 8am to 9am.
Michael saw William attending class at the school from 9am to 1pm.
Sarah saw William working out at the gym from 1pm to 2pm.
Jessica saw William taking photos near the Eiffel Tower from 2pm to 9pm.
The bakery was closed after 9pm.
Between what times could William have gone to the bakery?
Options:
(A) 1pm to 2pm
(B) 8am to 9am
(C) 9am to 1pm
(D) 6am to 8am",D,BigBench_hard,temporal_sequences,Logical
"Today, Michael went to the park. Between what times could they have gone?
We know that:
Michael woke up at 6am.
Linda saw Michael walking towards the Statue of Liberty from 11am to 12pm.
Betty saw Michael reading at the library from 12pm to 5pm.
Steven saw Michael taking photos near the Eiffel Tower from 5pm to 7pm.
David saw Michael getting a coffee at the cafe from 7pm to 8pm.
The park was closed after 8pm.
Between what times could Michael have gone to the park?
Options:
(A) 6am to 11am
(B) 12pm to 5pm
(C) 5pm to 7pm
(D) 11am to 12pm",A,BigBench_hard,temporal_sequences,Logical
"Today, James went to the basketball court. Between what times could they have gone?
We know that:
James woke up at 6am.
Susan saw James buying a bike at the bike shop from 7am to 8am.
Emily saw James buying a phone at the electronics store from 8am to 9am.
Lisa saw James attending class at the school from 9am to 3pm.
Sarah saw James taking photos near the Leaning Tower of Pisa from 3pm to 5pm.
David saw James getting a coffee at the cafe from 5pm to 8pm.
The basketball court was closed after 8pm.
Between what times could James have gone to the basketball court?
Options:
(A) 6am to 7am
(B) 9am to 3pm
(C) 8am to 9am
(D) 3pm to 5pm",A,BigBench_hard,temporal_sequences,Logical
"Today, Steven went to the gas station. Between what times could they have gone?
We know that:
Steven woke up at 7am.
Ashley saw Steven stretching at a yoga studio from 7am to 10am.
William saw Steven reading at the library from 1pm to 2pm.
Jennifer saw Steven working at the office from 2pm to 3pm.
Michael saw Steven watching a movie at the theater from 3pm to 7pm.
Mary saw Steven waiting at the train station from 7pm to 10pm.
The gas station was closed after 10pm.
Between what times could Steven have gone to the gas station?
Options:
(A) 7am to 10am
(B) 7pm to 10pm
(C) 10am to 1pm
(D) 3pm to 7pm",C,BigBench_hard,temporal_sequences,Logical
"Today, James went to the swimming pool. Between what times could they have gone?
We know that:
James woke up at 10am.
Richard saw James taking photos near the Eiffel Tower from 10am to 11am.
Leslie saw James waiting at the airport from 12pm to 2pm.
Ashley saw James sitting on a rooftop from 2pm to 5pm.
Thomas saw James playing tennis at the tennis court from 5pm to 6pm.
Jennifer saw James walking towards the Statue of Liberty from 6pm to 7pm.
The swimming pool was closed after 7pm.
Between what times could James have gone to the swimming pool?
Options:
(A) 10am to 11am
(B) 12pm to 2pm
(C) 11am to 12pm
(D) 2pm to 5pm",C,BigBench_hard,temporal_sequences,Logical
"Today, Mary went to the dance studio. Between what times could they have gone?
We know that:
Mary woke up at 9am.
Sarah saw Mary getting a coffee at the cafe from 9am to 10am.
Mary saw Mary walking in the garden from 12pm to 1pm.
Tiffany saw Mary driving to the water park from 1pm to 10pm.
The dance studio was closed after 10pm.
Between what times could Mary have gone to the dance studio?
Options:
(A) 12pm to 1pm
(B) 9am to 10am
(C) 1pm to 10pm
(D) 10am to 12pm",D,BigBench_hard,temporal_sequences,Logical
"Today, Tiffany went to the market. Between what times could they have gone?
We know that:
Tiffany woke up at 5am.
Jason saw Tiffany driving to the water park from 5am to 6am.
Steven saw Tiffany getting a coffee at the cafe from 6am to 12pm.
Jessica saw Tiffany buying lunch at the deli from 12pm to 4pm.
Thomas saw Tiffany working at the office from 5pm to 7pm.
The market was closed after 7pm.
Between what times could Tiffany have gone to the market?
Options:
(A) 6am to 12pm
(B) 4pm to 5pm
(C) 5am to 6am
(D) 5pm to 7pm",B,BigBench_hard,temporal_sequences,Logical
"Today, Elizabeth went to the swimming pool. Between what times could they have gone?
We know that:
Elizabeth woke up at 5am.
Jason saw Elizabeth taking photos near the Eiffel Tower from 5am to 8am.
John saw Elizabeth playing tennis at the tennis court from 8am to 10am.
David saw Elizabeth buying a bike at the bike shop from 10am to 3pm.
The swimming pool was closed after 4pm.
Between what times could Elizabeth have gone to the swimming pool?
Options:
(A) 8am to 10am
(B) 5am to 8am
(C) 3pm to 4pm
(D) 10am to 3pm",C,BigBench_hard,temporal_sequences,Logical
"Today, Nancy went to the physics classroom. Between what times could they have gone?
We know that:
Nancy woke up at 5am.
James saw Nancy sitting on a rooftop from 5am to 6am.
Jennifer saw Nancy walking towards the Statue of Liberty from 6am to 8am.
Elizabeth saw Nancy buying a bike at the bike shop from 8am to 10am.
Michael saw Nancy attending class at the school from 12pm to 5pm.
The physics classroom was closed after 5pm.
Between what times could Nancy have gone to the physics classroom?
Options:
(A) 10am to 12pm
(B) 5am to 6am
(C) 8am to 10am
(D) 12pm to 5pm",A,BigBench_hard,temporal_sequences,Logical
"Today, Leslie went to the swimming pool. Between what times could they have gone?
We know that:
Leslie woke up at 7am.
William saw Leslie working out at the gym from 6pm to 7pm.
Mark saw Leslie getting a coffee at the cafe from 7pm to 8pm.
Hannah saw Leslie taking photos near the Leaning Tower of Pisa from 8pm to 10pm.
The swimming pool was closed after 10pm.
Between what times could Leslie have gone to the swimming pool?
Options:
(A) 7pm to 8pm
(B) 6pm to 7pm
(C) 7am to 6pm
(D) 8pm to 10pm",C,BigBench_hard,temporal_sequences,Logical
"Today, Andrew went to the park. Between what times could they have gone?
We know that:
Andrew woke up at 6am.
David saw Andrew stretching at a yoga studio from 6am to 7am.
Leslie saw Andrew buying lunch at the deli from 7am to 9am.
James saw Andrew waiting at the train station from 9am to 12pm.
Tiffany saw Andrew working at the office from 12pm to 3pm.
Mark saw Andrew waiting at the airport from 3pm to 7pm.
The park was closed after 10pm.
Between what times could Andrew have gone to the park?
Options:
(A) 6am to 7am
(B) 9am to 12pm
(C) 7pm to 10pm
(D) 7am to 9am",C,BigBench_hard,temporal_sequences,Logical
"Today, Jennifer went to the dance studio. Between what times could they have gone?
We know that:
Jennifer woke up at 8am.
Linda saw Jennifer buying cookies at a bakery from 8am to 10am.
William saw Jennifer walking in the garden from 10am to 2pm.
Tiffany saw Jennifer waiting at the train station from 2pm to 6pm.
The dance studio was closed after 10pm.
Between what times could Jennifer have gone to the dance studio?
Options:
(A) 2pm to 6pm
(B) 6pm to 10pm
(C) 8am to 10am
(D) 10am to 2pm",B,BigBench_hard,temporal_sequences,Logical
"Today, David went to the market. Between what times could they have gone?
We know that:
David woke up at 7am.
Linda saw David sitting on a rooftop from 7am to 9am.
Mary saw David buying cookies at a bakery from 10am to 1pm.
Anthony saw David walking in the garden from 1pm to 2pm.
Sean saw David waiting at the train station from 2pm to 5pm.
The market was closed after 5pm.
Between what times could David have gone to the market?
Options:
(A) 10am to 1pm
(B) 9am to 10am
(C) 7am to 9am
(D) 1pm to 2pm",B,BigBench_hard,temporal_sequences,Logical
"Today, Mark went to the football field. Between what times could they have gone?
We know that:
Mark woke up at 5am.
Steven saw Mark walking towards the Statue of Liberty from 5am to 6am.
William saw Mark working out at the gym from 6am to 7am.
Jennifer saw Mark reading at the library from 7am to 9pm.
The football field was closed after 10pm.
Between what times could Mark have gone to the football field?
Options:
(A) 7am to 9pm
(B) 6am to 7am
(C) 5am to 6am
(D) 9pm to 10pm",D,BigBench_hard,temporal_sequences,Logical
"Today, Anthony went to the bakery. Between what times could they have gone?
We know that:
Anthony woke up at 6am.
John saw Anthony working out at the gym from 6am to 10am.
Jennifer saw Anthony walking towards the Statue of Liberty from 10am to 12pm.
Sarah saw Anthony buying lunch at the deli from 12pm to 1pm.
Andrew saw Anthony buying a bike at the bike shop from 3pm to 5pm.
The bakery was closed after 5pm.
Between what times could Anthony have gone to the bakery?
Options:
(A) 1pm to 3pm
(B) 10am to 12pm
(C) 12pm to 1pm
(D) 3pm to 5pm",A,BigBench_hard,temporal_sequences,Logical
"Today, Ashley went to the orchestra hall. Between what times could they have gone?
We know that:
Ashley woke up at 5am.
Susan saw Ashley waiting at the airport from 5am to 6am.
Thomas saw Ashley taking photos near the Leaning Tower of Pisa from 7am to 9am.
Mark saw Ashley watching a movie at the theater from 9am to 1pm.
Sarah saw Ashley walking in the garden from 1pm to 4pm.
Nancy saw Ashley working out at the gym from 4pm to 9pm.
The orchestra hall was closed after 9pm.
Between what times could Ashley have gone to the orchestra hall?
Options:
(A) 6am to 7am
(B) 1pm to 4pm
(C) 7am to 9am
(D) 4pm to 9pm",A,BigBench_hard,temporal_sequences,Logical
"Today, Kimberly went to the football field. Between what times could they have gone?
We know that:
Kimberly woke up at 6am.
William saw Kimberly buying a phone at the electronics store from 6am to 8am.
Jason saw Kimberly waiting at the train station from 8am to 9am.
Tiffany saw Kimberly walking towards the Statue of Liberty from 9am to 1pm.
Linda saw Kimberly stretching at a yoga studio from 3pm to 8pm.
Sean saw Kimberly driving to the water park from 8pm to 9pm.
The football field was closed after 9pm.
Between what times could Kimberly have gone to the football field?
Options:
(A) 8am to 9am
(B) 9am to 1pm
(C) 1pm to 3pm
(D) 8pm to 9pm",C,BigBench_hard,temporal_sequences,Logical
